t,x,y,z
628.3185307179587,0.98784941573006,0.0,0.0
628.2717849488191,0.9878486904720233,2.359461906162359e-7,-1.040606602246755e-6
628.1765421670194,0.9878427361303767,2.1730620105335097e-6,-9.583948103487215e-6
627.9953456593684,0.9878150947556478,1.1165938438484603e-5,-4.924400779010022e-5
627.7082094664073,0.9877302010772856,3.879266342964558e-5,-0.00017104901146638773
627.3803804198603,0.9875815460101848,8.721451093069545e-5,-0.0003843267325108243
627.0287098643029,0.9873813396860274,0.00015257178189941346,-0.0006715072936688254
626.6502872657276,0.9871510291063196,0.00022807025695191212,-0.0010016766189948018
626.2533415803338,0.9869333864859742,0.00029992349048967254,-0.0013132136288110602
625.8393431097087,0.9867741733466947,0.00035314817699211613,-0.001540166171260725
625.4126872863193,0.9867147016845472,0.00037385468159094304,-0.0016231476688177424
624.974929270348,0.9867764904500292,0.0003543908380946602,-0.0015315841741811872
624.5268612759995,0.9869542160208523,0.0002960056483197405,-0.0012739242603715998
624.0675626115188,0.9872140665412038,0.00020976993304616708,-0.0008997985438324256
623.5955320207972,0.987497661379308,0.00011540965865359809,-0.0004939555424798077
623.1093174408779,0.9877318428151046,3.78225100890572e-5,-0.00016169667190233305
622.6156417053242,0.9878452492825732,1.0960153511405686e-6,-4.678283647602504e-6
622.1241498409692,0.9878025319622938,1.683521289581541e-5,-7.199823985407269e-5
621.6338694982345,0.9876169377790971,8.026525120721316e-5,-0.00034298352621914843
621.1446543489662,0.9873403095359338,0.0001739176977067829,-0.0007418691705590123
620.6556559705162,0.9870481959330742,0.00027262739689715105,-0.0011593941884936766
620.1671359786712,0.9868202872972016,0.0003497431873182486,-0.0014810766120306612
619.6794520850481,0.9867181620892034,0.0003843064549073364,-0.001619411230580075
619.1925885710073,0.9867686743055379,0.0003667783646320824,-0.001537791006600618
618.704841473756,0.986958354154209,0.0003014365684443124,-0.0012581793893688168
618.2130734659173,0.9872384417875512,0.00020510647969399217,-0.0008531446503075568
617.7139598785884,0.9875348908627266,0.00010375669414253685,-0.0004306029851129281
617.2052427862131,0.9877630098763065,2.7026785879346257e-5,-0.00011200053961599757
616.6956688915327,0.9878495514087364,1.1792021569711544e-8,-5.145181386015043e-8
616.1923947364297,0.9877703316022174,3.0276856593980578e-5,-0.00012570112994750486
615.6927897550298,0.9875523430326757,0.0001077685828622574,-0.00044681526168156914
615.1961523912495,0.9872596591844609,0.00021006544938564816,-0.0008690137337857799
614.7011873636155,0.9869746163475638,0.0003088276997437783,-0.0012731801913088584
614.2080212473464,0.9867762970027582,0.0003768401996572602,-0.0015466106846538695
613.7167148348993,0.9867182817436551,0.0003954815489475369,-0.001614997677758577
613.2267666460016,0.9868149990758839,0.0003596677836293648,-0.0014615754194028017
612.7354827996983,0.9870404497270554,0.00027873759811804645,-0.0011279500274363236
612.2397638018313,0.9873354646277467,0.0001741548917510731,-0.0007025197453480715
611.7357777367965,0.9876201070481556,7.490438562786075e-5,-0.0003014940677598745
611.2237873784026,0.9878092261857702,1.1374315428893557e-5,-4.5643603347710155e-5
610.7155040550514,0.987841715503203,4.42382523951208e-6,-1.791995565217117e-5
610.2128942732508,0.9877120766601908,5.4686129458926534e-5,-0.00022056107839344745
609.7139379584238,0.9874612021161517,0.00014661147978056784,-0.0005901911783845976
609.217504643397,0.9871616185275595,0.0002540556633065926,-0.0010199041887234616
608.7227670191656,0.986897272532783,0.0003473077352031589,-0.0013888778889476476
608.2299027243204,0.9867410845374064,0.0004006872354596529,-0.0015947990188093096
607.7388947341132,0.9867347021628614,0.00039961167295284055,-0.001582555379742181
607.2488213359422,0.9868786137886655,0.0003443586390534639,-0.0013573332110885133
606.7561459612476,0.9871349514807344,0.00024935862443814944,-0.0009790219360060648
606.2579610105042,0.9874358678497681,0.00014018557450536762,-0.0005487501619059731
605.75046382398,0.9876978834122332,4.788111351502528e-5,-0.00018692949548518715
605.2382167749488,0.9878391064025714,1.9447782675054894e-6,-7.477196197645998e-6
604.7323818404799,0.9878157520493821,1.6759865458595092e-5,-6.593762480712549e-5
604.2310616644381,0.9876394835813842,8.630500176596434e-5,-0.0003383705539742726
603.7332603720388,0.9873636596770232,0.0001898949260130523,-0.0007427025640526965
603.2374145934344,0.987066723097674,0.000298537644044626,-0.0011638098801530692
602.7433050267516,0.9868315563685127,0.000382213924031329,-0.0014836874825476557
602.2510568833342,0.9867224708006044,0.000417937251286123,-0.001614431804683786
601.7604959064197,0.9867679626749495,0.0003959857450845493,-0.001522024283924554
601.2697750327033,0.9869550560785132,0.00032216067743918146,-0.0012326618164801633
600.7756137422448,0.9872347005732457,0.00021592029803575263,-0.0008230679194963227
600.2744753732954,0.9875322308415956,0.00010624675561218797,-0.00040374455393415006
599.7639553151477,0.9877621516063781,2.5473077129974325e-5,-9.635363310442524e-5
599.2533125368587,0.987850358749943,1.7088452817400957e-7,-6.966677011287059e-7
598.749470563016,0.9877726062584209,3.7112291043914195e-5,-0.00014200302962478939
598.2495028666896,0.987555790017217,0.00012410809053792823,-0.0004732771452901206
597.7526144349201,0.9872638089260649,0.00023595323188280748,-0.0008971462911657812
597.2573675655398,0.9869788340082241,0.00034163106420882067,-0.0012940905500163058
596.7638739281643,0.9867800241491765,0.0004119672665936323,-0.0015533768793541413
596.2722231650341,0.986721207067792,0.0004276879878879889,-0.0016045572298343097
595.7819711722501,0.9868170647883685,0.00038455081030058054,-0.0014356075430271493
595.2903369435212,0.9870418273683862,0.00029390192821397975,-0.0010923700942333417
594.7942772526666,0.9873364281795598,0.00017989130401293898,-0.0006661217433182378
594.2898027719442,0.9876210173015479,7.419328505532926e-5,-0.000273683975971604
593.7774493174934,0.9878102016807343,9.350482551559494e-6,-3.407524662495181e-5
593.2694305351654,0.9878429195939958,6.64339864246742e-6,-2.5029342991623744e-5
592.7671269413603,0.9877139291571629,6.519050454223968e-5,-0.00024278195658204152
592.2685146859917,0.9874639153425678,0.00016701077114618596,-0.000619795731549664
591.7723123973718,0.9871649872889989,0.00028322264484543445,-0.001047459156320662
591.2776769508649,0.9869008153296415,0.00038169985214239863,-0.0014057447636077114
590.7847897949605,0.9867442985905102,0.00043530509889704884,-0.0015953644535663934
590.293689837133,0.9867372779856061,0.00042939572171082755,-0.0015656513837428586
589.8034602162041,0.9868804926682854,0.0003655937954479518,-0.001326501434661168
589.310610458232,0.9871362725313099,0.00026064809204250626,-0.0009415991686187607
588.8121543919951,0.9874369361914491,0.00014287496317686831,-0.0005140676102199444
588.3042444393466,0.9876990088593258,4.586294909567356e-5,-0.0001640570423125157
587.7919489667479,0.9878403389835885,7.877390394547526e-7,-2.5341085060892253e-6
587.2865079408228,0.987817403585153,2.1597064508797203e-5,-7.89243143171797e-5
586.785545919024,0.9876418913521386,0.00010035340989374882,-0.0003639788841159118
586.2881042644754,0.9873668641496179,0.00021373109210439802,-0.0007722713056333944
585.7924679946799,0.9870703405284669,0.00033007170936018857,-0.0011879744693647286
585.2984323914777,0.9868350391633823,0.00041722200665952143,-0.0014947388805569375
584.8061412164793,0.9867253714561962,0.0004512248024562186,-0.0016083008912085588
584.3155068168146,0.986770088598813,0.0004228452653956931,-0.0014993174983929363
583.8246398268152,0.9869564848146312,0.0003396490212028755,-0.0011984341694534842
583.3303116471847,0.9872356975695391,0.0002236460894756794,-0.0007855899342222946
582.8288513487364,0.9875332182531028,0.00010653569673014222,-0.00037240998358650346
582.3179621446278,0.9877633958054411,2.2995073797444476e-5,-7.946267470851147e-5
581.8075241822619,0.9878519215359668,6.077687749777475e-7,-2.3320861863084663e-6
581.3040694678309,0.9877748363345377,4.499314799410643e-5,-0.00015999342359037565
580.8044854387683,0.9875588618246504,0.00014173047065739184,-0.0005008853611340826
580.3079059832259,0.9872675147071107,0.00026288552215776606,-0.0009252476942878955
579.812811947681,0.9869826282773111,0.00037490597556933856,-0.001313749597129958
579.3193539908117,0.9867833421928963,0.0004468457255637809,-0.0015580801456626034
578.8276457283374,0.98672369493785,0.000458985347218931,-0.0015919077362631505
